Product Title,Price,Area,Price per m²,Bedrooms,Toilets,Location
Tổng hợp quỹ căn ngoại giao dự án The Charm An Hưng 2PN tầng đẹp giá tốt,Giá thỏa thuận,54 m²,N/A,2,2,"La Khê, Hà Đông"
"Chính chủ bán căn góc 85m2/96m2 tòa Anland 2, tầng đẹp, full nội thất. Giá tốt. LH 0963 225 ***",Giá thỏa thuận,96 m²,N/A,3,2,"Dương Nội, Hà Đông"
"Gia đình cần bán căn hộ 137m2 giá 7.5tỷ tại Mulberry Lane Hà Đông, 3 ngủ 2 wc, bao phí sang tên","7,5 tỷ",137 m²,"54,74 tr/m²",3,2,"Mỗ Lao, Hà Đông"
"Bán căn hộ chung cư Mulberry Mỗ Lao, Hà Đông DT 137m2 căn góc giá hợp lý",Giá thỏa thuận,137 m²,N/A,3,2,"Mỗ Lao, Hà Đông"
"Căn 2 ngủ chung cư Kepler Land Mỗ Lao, Chủ đầu tư TSQ Việt Nam",Giá thỏa thuận,70 m²,N/A,2,2,"Mỗ Lao, Hà Đông"
"4,7 tỷ sở hữu ngay căn (3PN + 1) chung cư Hồ Gươm Plaza, view thoáng 131m2 đang cho thuê 14tr/th",Giá thỏa thuận,131 m²,N/A,3,2,"Mỗ Lao, Hà Đông"
"Bán CC 3PN giá thỏa thuận, 91m2 tại Trần Phú, Văn Quán, Hà Đông, HN - Hot! Bao đẹp",Giá thỏa thuận,91 m²,N/A,3,2,"Văn Quán, Hà Đông"
"Chuẩn bị ra mắt shophouse, biệt thự Phú Thị Riverside tại Phú Thị, Gia Lâm dự kiến từ 11,5 tỷ/căn",N/A,N/A,N/A,N/A,N/A,N/A
"Hot! Nhỉnh hơn 2 tỷ có ngay căn 2 ngủ full đồ, sđcc tại cc Xuân Mai Complex Chỉ việc ở",Giá thỏa thuận,50 m²,N/A,2,1,"Yên Nghĩa, Hà Đông"
"Cực hot căn hộ 2PN đẹp toà Samsora, Yết Kiêu sát chợ Vồ Hà Đông 70.9m2 giá 4,65 tỷ. Lh: 0382 083 ***","4,65 tỷ","70,9 m²","65,58 tr/m²",2,2,"Quang Trung, Hà Đông"
Độc quyền căn hộ đẹp nhất dự án căn E (3pn+1) 127.25m2 duy nhất bán Park Kiara Hà Đông giá cực tốt,Giá thỏa thuận,"127,25 m²",N/A,4,2,"La Khê, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"La Khê, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"Kiến Hưng, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"Quang Trung, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"La Khê, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"Vạn Phúc, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"La Khê, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"Mỗ Lao, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"La Khê, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"La Khê, Hà Đông"
Chính chủ gửi bán căn A(60m2) 1pn + 1 tại Park kiara - Hà Đông giá rẻ nhất thị trường,"5,6 tỷ",60 m²,"93,33 tr/m²",2,1,"La Khê, Hà Đông"
"Nam Từ Liêm, mở bán 2 toà giá tốt cuối cùng - The Sola Park, chiết khấu đến 16,8%. Xem nhà mẫu",Giá thỏa thuận,55 m²,N/A,2,N/A,"Nam Từ Liêm, Hà Nội"
"Bán gấp căn hộ 2PN Mipec City View, 78m2. Căn hộ full nội thất. LH 0973 113 ***",Giá thỏa thuận,78 m²,N/A,2,N/A,"Kiến Hưng, Hà Đông"
Quá rộng rãi 90m2 cho toà A Sông Nhuệ giá chỉ 3.68 tỷ thiết kế 2 ngủ thiện chí thương lượng,"3,68 tỷ",90 m²,"40,89 tr/m²",2,2,"Kiến Hưng, Hà Đông"
"Bán gấp căn hộ chung cư Mipec Kiến Hưng, Hà Đông. Căn 51m2 nội thất đẹp. LH 0973 113 ***",Giá thỏa thuận,51 m²,N/A,2,2,"Kiến Hưng, Hà Đông"
Chính chủ hạ giá căn hộ 2 ngủ tầng 11 full nội thất tại 3 tòa mới KDT Thanh Hà Cienco 5,"2,27 tỷ",67 m²,"33,88 tr/m²",N/A,N/A,"Kiến Hưng, Hà Đông"
Mở bán phân khu cuối cùng tại Vinhomes Smart City The Sola Park - Giá bán chỉ từ 62.8 triệu/m2,"3,5 tỷ",54 m²,"64,82 tr/m²",2,2,"Nam Từ Liêm, Hà Nội"
"CẮT LỖ GIÁ NÀO CŨNG BÁN !!! GIA ĐÌNH TÔI CẦN BÁN NHANH CĂN 2 NGỦ FULL ĐỒ ĐẸP , SĐCC TẠI CC CT7",Giá thỏa thuận,56 m²,N/A,2,1,"Dương Nội, Hà Đông"
"Cần bán gấp căn hộ 57m2 CT7HJK Park View Dương Nội, 2PN, 2VS. Sẵn nội thất",Giá thỏa thuận,57 m²,N/A,2,2,"Dương Nội, Hà Đông"
"Chính chủ cần bán căn 3PN tòa CT3 KĐT Văn Khê, DT 90m2, đầy đủ nội thất",Giá thỏa thuận,90 m²,N/A,3,2,"La Khê, Hà Đông"
"Bán CC đẹp 63,5m2, 3,25 tỷ tại Yên Nghĩa, Hà Đông, Hà Nội siêu hot","3,25 tỷ","63,5 m²","51,18 tr/m²",2,2,"Yên Nghĩa, Hà Đông"
"Bán căn hộ chung cư Học Viện Quân Y tại Phùng Hưng, 4,55 tỷ, 72 m2, lô góc, view đẹp, uy tín","4,55 tỷ",72 m²,"63,19 tr/m²",2,2,"Phúc La, Hà Đông"
"Bán chung cư HTT Tower 197 Trần Phú, Hà Đông, 132m2, 3 pn, 2 vs, giá tốt",Giá thỏa thuận,132 m²,N/A,3,2,"Văn Quán, Hà Đông"
"Tôi cần bán chung cư Usilk City, Tố Hữu, Hà Đông, 80m2, 2 ngủ, 2WC, giá tốt",Giá thỏa thuận,80 m²,N/A,2,2,"La Khê, Hà Đông"
"Chính chủ gửi bán căn 68,3m2, 2 ngủ 2 vệ sinh toà ICID Dương Nội, Hà Đông. Lh: 0967 648 ***","3,76 tỷ","68,3 m²","55,05 tr/m²",2,2,"Dương Nội, Hà Đông"
"Cần bán Hồ Gươm Plaza Hà Đông 76m2, 2 phòng ngủ, 2 VS","4,35 tỷ",76 m²,"57,24 tr/m²",2,2,"Mỗ Lao, Hà Đông"
"Tôi bán căn hộ 89 Phùng Hưng, Hà Đông, 82m2, 3 phòng ngủ, 2 vệ sinh, giá tốt","4,29 tỷ",82 m²,"52,32 tr/m²",3,2,"Phúc La, Hà Đông"
"Bán chung cư FLC Star Tower Hà Đông 80m2, 2 ngủ, giá rẻ",Giá thỏa thuận,80 m²,N/A,2,2,"Quang Trung, Hà Đông"
Đừng lu bu bỏ qua SDU căn hộ tầng trung rộng 52m2 giá 2 tỷ 880 thiết kế 2pn 2vs,"2,88 tỷ",52 m²,"55,38 tr/m²",2,2,"Văn Quán, Hà Đông"
"Chuẩn bị ra mắt shophouse, biệt thự Phú Thị Riverside tại Phú Thị, Gia Lâm dự kiến từ 11,5 tỷ/căn",N/A,N/A,N/A,N/A,N/A,N/A
"Chính chủ bán căn hộ SDU 143 Trần Phú, 67m2, (2PN - 2WC), sẵn sô giao dịch","3,7 tỷ",67 m²,"55,22 tr/m²",2,2,"Văn Quán, Hà Đông"
"Chính chủ bán gấp căn 1PN + 1, 48m2 giá 2,6x tỷ tòa HH2G Xuân Mai Complex, Dương Nội. Full đồ đẹp","2,65 tỷ",48 m²,"55,21 tr/m²",2,1,"Yên Nghĩa, Hà Đông"
"Bán căn hộ TSQ, Mỗ Lao, Hà Đông, Hà Nộ 123m2(3n2vs). Tầng trung view hồ. Sẵn sổ","6,76 tỷ",123 m²,55 tr/m²,3,2,"Mỗ Lao, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"La Khê, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"Kiến Hưng, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"Quang Trung, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"La Khê, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"Vạn Phúc, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"La Khê, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"Mỗ Lao, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"La Khê, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"La Khê, Hà Đông"
"Chủ nhà giảm giá cần bán gấp căn 75m2 giá chỉ hơn 3.x(tỷ) tòa The Pride, Tố Hữu Hà Đông: 0335 606 ***",Giá thỏa thuận,75 m²,N/A,2,2,"La Khê, Hà Đông"
"(Giá thật, siêu phẩm sân vườn 300m2) bán căn 4PN sân vườn cực hiếm TSQ 13 tỷ. LH: 0936 203 ***",13 tỷ,300 m²,"43,33 tr/m²",4,3,"Hà Đông, Hà Nội"
"Bán căn hộ CC tại Tòa Tháp Thiên Niên Kỷ, 87m2, (3N - 2WC), nhà đẹp mới. Sẵn sổ giao dịch",6 tỷ,87 m²,"68,97 tr/m²",3,2,"Quang Trung, Hà Đông"
"Cần bán nhanh căn hộ đẹp, ban công ĐB, DT=71m2 giá 3. X(tỷ) toà cc Nam Xa La, HĐ: 0335 606 ***",Giá thỏa thuận,71 m²,N/A,2,2,"Phúc La, Hà Đông"
"Ra mắt Tháp đôi Kapler Land Mỗ Lao Hà Đông - DT 65m2, 67m2, 74m2, 81m2 NH hỗ trợ 70%",Giá thỏa thuận,74 m²,N/A,2,2,"Mỗ Lao, Hà Đông"
"Bán căn góc vip - 3 ngủ - Tại CT2 Văn Khê - Hà Đông, Chỉ hơn 4 tỷ, full nội thất","4,25 tỷ","96,5 m²","44,04 tr/m²",3,2,"La Khê, Hà Đông"
Mở bán phân khu cuối cùng tại Vinhomes Smart City The Sola Park - Giá bán chỉ từ 62.8 triệu/m2,"3,5 tỷ",54 m²,"64,82 tr/m²",2,2,"Nam Từ Liêm, Hà Nội"
"Ra mắt tháp đôi Kapler Land Mỗ Lao Hà Đông DT 91m2, 103m2, 122m2 NH hỗ trợ 70%",Giá thỏa thuận,103 m²,N/A,3,2,"Mỗ Lao, Hà Đông"
"Ngắn gọn: Tòa B Sông Nhuệ có sổ, tầng trung, 2 ngủ, 47m2, 2.45 tỷ (gia lộc) liên hệ 0833 350 ***","2,45 tỷ",47 m²,"52,13 tr/m²",2,1,"Kiến Hưng, Hà Đông"
"Cần tiền đầu tư kinh doanh bán cắt lỗ căn 113m2 giá nhỉnh 5 tỷ CC The Pride Tố Hữu, La Khê, Hà Đông",Giá thỏa thuận,113 m²,N/A,3,2,"La Khê, Hà Đông"
"Chung cư Sông Nhuệ, Kiến Hưng, Hà Đông, căn 90m2 nhà đẹp sẵn ở, có thể sửa 3 ngủ giá thương lượng","3,75 tỷ",90 m²,"41,67 tr/m²",2,2,"Kiến Hưng, Hà Đông"
"Nhà đẹp giá tốt! Chính chủ bán Gấp căn 68m2, 3,1x tỷ có thương lượng CC SDU 143 Trần Phú, Hà Đông",Giá thỏa thuận,68 m²,N/A,2,2,"Văn Quán, Hà Đông"
"Chính chủ bán nhanh căn hộ 3PN, 90m2, giá 3,x tỷ chung cư CT1 Xa La, Hà Đông. SĐCC. LH 0855 811 ***",Giá thỏa thuận,90 m²,N/A,3,N/A,"Phúc La, Hà Đông"
"Gia đình thiện chí bán nhanh căn 2PN, 88m2 nhỉnh 4 tỷ tòa CT4 chung cư The Pride Tố Hữu, Hà Đông.","4,25 tỷ",88 m²,"48,3 tr/m²",2,2,"La Khê, Hà Đông"
"Bán cắt lỗ, căn hộ chung cư 68.35m2 Thanh Hà Mường Thanh, giá rẻ nhất",Giá thỏa thuận,"68,35 m²",N/A,2,2,"Kiến Hưng, Hà Đông"
"Nhỉnh 2.7 tỷ. Sở hữu CH 68m2 toà CT6 Xa La, Hà Đông. 2 ngủ, Đầy đủ nội thất",Giá thỏa thuận,68 m²,N/A,2,2,"Phúc La, Hà Đông"
"Bán CC tại Samsora Premier, 4,2 tỷ, 71,17m2, 2PN, 2WC, Hà Đông, Hà Nội","4,2 tỷ","71,17 m²","59,01 tr/m²",2,2,"Quang Trung, Hà Đông"
Bán gấp căn hộ 72m nội thất đẹp Thanh Hà 0918 818 ***,"2,65 tỷ",72 m²,"36,81 tr/m²",2,2,"Kiến Hưng, Hà Đông"
"Bán CC Mulberry Lane, 3,3 tỷ, 45m2, 1PN, 1WC, pháp lý đầy đủ, hướng ĐB","3,3 tỷ",45 m²,"73,33 tr/m²",1,1,"Mỗ Lao, Hà Đông"
"Chuẩn bị ra mắt shophouse, biệt thự Phú Thị Riverside tại Phú Thị, Gia Lâm dự kiến từ 11,5 tỷ/căn",N/A,N/A,N/A,N/A,N/A,N/A
"Chính chủ cần bán căn hộ 68m nhà đầy đủ nội thất , ban công vew hồ điều hoà giá hấp dẫn","2,5 tỷ",68 m²,"36,76 tr/m²",2,2,"Kiến Hưng, Hà Đông"
"Bán căn hộ chung cư SDU 143 Trần Phú, Hà Đông, 2N2WC sổ hồng chính chủ","2,88 tỷ",52 m²,"55,38 tr/m²",2,2,"Văn Quán, Hà Đông"
"Bán Penthouse chung cư Skyline Văn Quán căn góc 337m2, 4 ngủ, 4VS chỉ 18 tỷ",18 tỷ,337 m²,"53,41 tr/m²",4,4,"Văn Quán, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"La Khê, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"Kiến Hưng, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"Quang Trung, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"La Khê, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"Vạn Phúc, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"La Khê, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"Mỗ Lao, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"La Khê, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"La Khê, Hà Đông"
"Bán nhanh căn hộ 63m2 2PN 2WC tòa CT2 KĐT Xa La - Sổ hồng đẹp. Tầng trung thoáng mát. Giá 2,x tỷ",Giá thỏa thuận,63 m²,N/A,2,2,"Phúc La, Hà Đông"
Mở bán phân khu cuối cùng tại Vinhomes Smart City The Sola Park - Giá bán chỉ từ 62.8 triệu/m2,"3,5 tỷ",54 m²,"64,82 tr/m²",2,2,"Nam Từ Liêm, Hà Nội"
BÁN CĂN HỘ 3 PHÒNG NGỦ CHUNG CƯ CT1 XA LA 100M2 FULL NỘI THẤT SỔ ĐỎ GIÁ CHỈ 4.1X TỶ,Giá thỏa thuận,100 m²,N/A,3,2,"Phúc La, Hà Đông"
"(Giá thật) Tôi cần bán căn DUPPLEX 267,2m tại New Skyline, 3N2W, full nội thất, giá 17,9 tỷ","17,9 tỷ","267,2 m²","66,99 tr/m²",4,3,"Văn Quán, Hà Đông"
"(Giá thật) tôi cần bán căn hộ 53.5m2 tại Thiên Niên Kỷ, 1N 1W, ban công ĐN, tòa A, giá bán 3,3 tỷ","3,3 tỷ","53,5 m²","61,68 tr/m²",1,1,"Quang Trung, Hà Đông"
"(Giá thật) Tôi cần bán gấp căn hộ 92m tại Xuân Mai Reverside, 3n 2w tầng trung, ban công ĐN, 5 tỷ",5 tỷ,92 m²,"54,35 tr/m²",3,2,"Mỗ Lao, Hà Đông"
"(Giá thật, siêu phẩm sân vườn 300m2) bán căn 4PN sân vườn cực hiếm TSQ 13 tỷ. LH: 0936 203 ***",13 tỷ,300 m²,"43,33 tr/m²",4,3,"Hà Đông, Hà Nội"
"Bán căn hộ SDU 143 Trần Phú Hà Đông | 2PN - 2VS, 68m2, full nội thất, giá chỉ 3.1 tỷ","3,1 tỷ",68 m²,"45,59 tr/m²",2,2,"Văn Quán, Hà Đông"
"Chính chủ bán căn hộ 88,8m2 tại Hồ Gươm plaza, 2n2w, full nội thất, ban công mát, giá 5 tỷ",5 tỷ,"88,8 m²","56,31 tr/m²",2,2,"Mỗ Lao, Hà Đông"
Căn hộ 3 ngủ 2 vệ sinh - vườn treo ngoài trời - toà nhà HPC Landmark 105 - 130m2,"7,5 tỷ",130 m²,"57,69 tr/m²",3,2,"La Khê, Hà Đông"
"Chính chủ cần bán chung cư TSQ, căn hoa hậu.",12 tỷ,225 m²,"53,33 tr/m²",4,3,"Mỗ Lao, Hà Đông"
"Bán căn hộ 3PN, 2WC, 85,5m2 tại ICID Complex, 5,2 tỷ, Hà Đông, Hà Nội","5,2 tỷ","85,5 m²","60,82 tr/m²",3,2,"Dương Nội, Hà Đông"
"Bán căn hộ chung cư CT2 Yên Nghĩa, 64m2, 2PN, 2WC, pháp lý đầy đủ tại Yên Nghĩa, Hà Đông, Hà Nội",Giá thỏa thuận,64 m²,N/A,2,2,"Yên Nghĩa, Hà Đông"
"Chính chủ bán CHCC 60m2 PCC1 Ba La, Hà Đông SĐCC, nhà đẹp, ban công hướng mát LH 0862 578 ***",Giá thỏa thuận,60 m²,N/A,2,1,"Phú Lương, Hà Đông"
"Bán căn hộ 1PN tại tòa CT4 KĐT Xa La, giá tốt, 1,72 tỷ, 54m2, Hà Đông, HN","1,72 tỷ",54 m²,"31,85 tr/m²",1,1,"Phúc La, Hà Đông"
Chính chủ bán căn 3 ngủ 2wc dtich 78.28m2 sàn full nội thất mới 100% như hình giá 2ty9xx thu về,"2,95 tỷ","78,28 m²","37,68 tr/m²",3,2,"Kiến Hưng, Hà Đông"
"Bán gấp chung cư toà SDU, DT 70 m2, 2PN, 143 Trần Phú Trần Phú, Hà Đông, giá chỉ 3,475 tỷ.","3,48 tỷ",70 m²,"49,64 tr/m²",2,2,"Văn Quán, Hà Đông"
"Căn hộ chung cư hot tại Thanh Hà Mường Thanh, 2,7 tỷ, 76m2, 2PN, 2WC","2,7 tỷ",76 m²,"35,53 tr/m²",2,2,"Kiến Hưng, Hà Đông"
"Do chuyển công tác bán gấp căn lâu dài tầng trung 112.8m2 thiết kế 3PN, căn góc view Thành Phố","7,33 tỷ","112,8 m²",65 tr/m²,3,2,"Văn Quán, Hà Đông"
"Chuẩn bị ra mắt shophouse, biệt thự Phú Thị Riverside tại Phú Thị, Gia Lâm dự kiến từ 11,5 tỷ/căn",N/A,N/A,N/A,N/A,N/A,N/A
"Hiếm có khó tìm, chính chủ bán căn hộ 130m2, 3 phòng ngủ, 3 bán công cực thoáng","5,9 tỷ",130 m²,"45,38 tr/m²",3,3,"Vạn Phúc, Hà Đông"
"Chính chủ bán trước Tết căn hộ 3 phòng ngủ Smassora 92m2 sẵn nội thất, chỉ cần xách vali về ở ngay","4,8 tỷ",92 m²,"52,17 tr/m²",3,2,"Quang Trung, Hà Đông"
"Chính chủ bán căn 65m Thiên Niên Kỷ, sẵn nội thất chỉ cần xách vali về đón Tết, rẻ nhất thị trường","4,3 tỷ",65 m²,"66,15 tr/m²",2,N/A,"Quang Trung, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"La Khê, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"Kiến Hưng, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"Quang Trung, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"La Khê, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"Vạn Phúc, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"La Khê, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"Mỗ Lao, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"La Khê, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"La Khê, Hà Đông"
"Căn góc 2 ngủ 2wc, view ngắm pháo hoa Tết, 82m2 Thiên Niên Kỷ rẻ vô địch, Nội thất cơ bản về ở ngay","5,4 tỷ",82 m²,"65,85 tr/m²",2,2,"Quang Trung, Hà Đông"
The Sola Park - Quỹ căn ngoại giao mặt trong G5&G6,"2,5 tỷ","31,8 m²","78,62 tr/m²",1,1,"Nam Từ Liêm, Hà Nội"
"Tìm chủ mới cho căn hộ 75m2 sẵn nội thất, chỉ cần xách vali về ở ngay chỉ hơn 4 tỷ","4,2 tỷ",75 m²,56 tr/m²,2,2,"Quang Trung, Hà Đông"
"Giảm 400tr bán trong tháng, căn hộ 96m2 thoáng mát, siêu đẳng cấp, có thể thiết kế 3 ngủ","5,7 tỷ",96 m²,"59,38 tr/m²",3,2,"Quang Trung, Hà Đông"
"Hiếm có khó tìm, chính chủ bán căn hộ 110m2, 3 phòng ngủ, 3 bán công cực thoáng","5,8 tỷ",110 m²,"52,73 tr/m²",3,2,"Vạn Phúc, Hà Đông"
"Gia đình bán nhan trong năm, căn hộ 68m2, view biệt thự, thoáng mát, yên tĩnh","3,86 tỷ",68 m²,"56,76 tr/m²",2,2,"Phúc La, Hà Đông"
"(Giá thật, siêu phẩm sân vườn 300m2) bán căn 4PN sân vườn cực hiếm TSQ 13 tỷ. LH: 0936 203 ***",13 tỷ,300 m²,"43,33 tr/m²",4,3,"Hà Đông, Hà Nội"
"Cuối năm cần trả lương bán gấp 2 ngủ chung cư Bộ Tư Lệnh Thủ Đô 3 ngủ, 2tỷx, giá hời ở trước tết","2,9 tỷ",60 m²,"48,33 tr/m²",2,1,"Yên Nghĩa, Hà Đông"
"Bán căn hộ đẹp nhất tòa Hồ Gươm Plaza Mỗ Lao 94m giá rẻ trước tết cần gấp, hướng mát, full nội thất","5,3 tỷ",94 m²,"56,38 tr/m²",3,2,"Mỗ Lao, Hà Đông"
"Bán căn hộ 2PN, 2WC giá tốt tại The Terra An Hưng, 5,2 tỷ, 74m2, Hà Đông, Hà Nội","5,2 tỷ",74 m²,"70,27 tr/m²",2,2,"La Khê, Hà Đông"
"Bán căn hộ chung cư Rainbow Văn Quán, Hà Đông 120m2 căn góc view hồ Văn Quán","6,8 tỷ",120 m²,"56,67 tr/m²",3,2,"Văn Quán, Hà Đông"
"Cần bán căn hộ toà CT3 Văn Quán, DT 87m2, 3pn, 2vs, giá 5 tỷ. LH Kiều Thuý 0949 170 ***",5 tỷ,87 m²,"57,47 tr/m²",3,2,"Phúc La, Hà Đông"
"Cần bán căn hộ CC tòa HUD3 Tô Hiệu Hà Đông 120m2, ô góc, 3 ngủ, 2VS. Tầng đẹp. Giá 6.xx tỷ","6,72 tỷ",120 m²,56 tr/m²,3,2,"Quang Trung, Hà Đông"
"Bán căn hộ Hyundai Hillstate, 6,3 tỷ, 103m2, 2PN, 2WC, đầy đủ tiện ích, đẹp","6,3 tỷ",103 m²,"61,16 tr/m²",2,2,"Hà Cầu, Hà Đông"
Chính chủ bán căn 2x13 ngủ tòa Anland Premium hướng Đông Nam giá thương lượng tốt thiện chí bán,5 tỷ,85 m²,"58,82 tr/m²",3,2,"La Khê, Hà Đông"
Chính chủ bán căn hộ 2513 Anland 2 căn góc hướng Đông Nam nhà mới để lại hết nội thất giá TL,5 tỷ,85 m²,"58,82 tr/m²",3,2,"La Khê, Hà Đông"
Chỉnh chủ căn 84m2 2pn 2vs. Full nội thất sang trọng. Giá nào cũng bán (miễn khách thiện chí),"5,25 tỷ",84 m²,"62,5 tr/m²",2,2,"La Khê, Hà Đông"
"Bán gấp chung cư Xa La tòa TTTM diện tích tốt , ít nhà bán , 2 ngủ ở ngay - 3.15 tỷ","3,15 tỷ",67 m²,"47,02 tr/m²",2,2,"Phúc La, Hà Đông"
"Cần tiền kinh doanh bán gấp 55m2 chung cư HH2 Xuân Mai, 2PN full đồ giá 2.9 tỷ","2,9 tỷ",55 m²,"52,73 tr/m²",2,1,"Dương Nội, Hà Đông"
"Chuẩn bị ra mắt shophouse, biệt thự Phú Thị Riverside tại Phú Thị, Gia Lâm dự kiến từ 11,5 tỷ/căn",N/A,N/A,N/A,N/A,N/A,N/A
bán căn góc CT7 Văn Quán dt 76.678 m2 nhà đẹp đã sửa chữa. LH 0904 773 ***,Giá thỏa thuận,"76,68 m²",N/A,2,1,"Phúc La, Hà Đông"
"Cần bán gấp căn hộ chung cư The Pride DT 75m2 chung cư The Pride, 3PN, giá 4.095 tỷ","4,1 tỷ",75 m²,"54,6 tr/m²",3,2,"La Khê, Hà Đông"
"Bán căn hộ 58m2, 2PN, 1WC tại Bắc Hà Fodacon, 3,1 tỷ HN","3,1 tỷ",58 m²,"53,45 tr/m²",2,1,"Mỗ Lao, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"La Khê, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"Kiến Hưng, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"Quang Trung, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"La Khê, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"Vạn Phúc, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"La Khê, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"Mỗ Lao, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"La Khê, Hà Đông"
N/A,N/A,N/A,N/A,N/A,N/A,"La Khê, Hà Đông"
"Sở hữu căn 2PN 66m2 dễ thuê nhanh tăng giá tại Kepler Mỗ Lao, HTLS 0%",Giá thỏa thuận,66 m²,N/A,2,2,"Mỗ Lao, Hà Đông"
Mở bán phân khu cuối cùng tại Vinhomes Smart City The Sola Park - Giá bán chỉ từ 62.8 triệu/m2,"3,5 tỷ",54 m²,"64,82 tr/m²",2,2,"Nam Từ Liêm, Hà Nội"
Tôi bán giá tốt căn 85/96m2 căn góc rộng nhất Anland 2 0389 980 ***,Giá thỏa thuận,85 m²,N/A,3,2,"Dương Nội, Hà Đông"
"Bán căn 2PN - 2VS - 67m2 tại Mỗ Lao, Hà Đông. Sổ đỏ lâu dài",Giá thỏa thuận,67 m²,N/A,2,2,"Mỗ Lao, Hà Đông"
Chính chủ bán căn 2PN - 2VS - 76m2 toà Xuân Mai Riverside Mỗ Lao Hà Đông,Giá thỏa thuận,76 m²,N/A,2,2,"Mỗ Lao, Hà Đông"
Chính chủ bán căn hộ đẹp nhất tại toà CT7F Dương Nội tầng đẹp căn đẹp toà đẹp,"2,9 tỷ",56 m²,"51,79 tr/m²",2,1,"Dương Nội, Hà Đông"
"Nam Từ Liêm, mở bán 2 toà giá tốt cuối cùng - The Sola Park, chiết khấu đến 16,8%. Xem nhà mẫu",Giá thỏa thuận,55 m²,N/A,2,N/A,"Nam Từ Liêm, Hà Nội"
Chính chủ bán căn 86m2 CT8 TK 3 ngủ 2 wc Dương Nội giá 3 tỷ xy 0383 677 ***,Giá thỏa thuận,86 m²,N/A,3,2,"Dương Nội, Hà Đông"
"Cần bán gấp căn hộ CT8 Dương Nội, dt 86m2, nhà nguyên bản 2 phòng ngủ, giá 3.5x tỷ",Giá thỏa thuận,86 m²,N/A,2,2,"Dương Nội, Hà Đông"
Chính chủ bán căn La Casta 101m2 full nội thất nhập khẩu duy nhất trên thị trường,"6,9 tỷ",101 m²,"68,32 tr/m²",3,2,"Phú La, Hà Đông"
"O947105567 Cần bán căn 3 ngủ 112m2 toà Fodacon Bắc Hà (toà siêu thị Co. Opmar) Mỗ Lao, Hà Đông.","4,7 tỷ",112 m²,"41,96 tr/m²",3,2,"Mỗ Lao, Hà Đông"
"Bán chung cư CT7 Dương Nội. 55m2, 2 ngủ, nhà full đồ đóng mới 100%, chỉ việc xách vali vào ở","2,9 tỷ",55 m²,"52,73 tr/m²",2,1,"Dương Nội, Hà Đông"
