Product Title,Price,Area,Price per m²,Bedrooms,Toilets,Location
"Đầu tư an toàn, sinh lời cao với Peninsula Da Nang - Ưu đãi lên đến 13%!","3,85 tỷ",72 m²,"53,5 tr/m²",2,2,"Sơn Trà, Đà Nẵng"
"CHÍNH CHỦ BÁN GẤP CĂN 3 NGỦ TẠI ECOLAKE VIEW GIÁ CẢ THƯƠNG LƯỢNG, LIÊN HỆ: 0924 750 ***",6 tỷ,104 m²,"57,69 tr/m²",3,2,"Đại Kim, Hoàng Mai"
"Căn hộ Hateco Hoàng Mai, lô góc thoáng, full nội thất, 96m2, 4.5 tỷ","4,5 tỷ",96 m²,"46,88 tr/m²",3,2,"Yên Sở, Hoàng Mai"
48m2 - 2 ngủ - 1 vệ sinh tầng 10x - chung cư HH Linh Đàm - Full nội thất giá 1tỷ9x,Giá thỏa thuận,48 m²,N/A,2,1,"Hoàng Liệt, Hoàng Mai"
Cực kỳ đẹp - hút hồn mê li nhé ACE - căn hộ 63m2 - 2ngủ - 2vs - tầng trung weui thoáng - giá 2tỷ5,"2,5 tỷ",63 m²,"39,68 tr/m²",2,2,"Hoàng Liệt, Hoàng Mai"
"Căn hộ 5*, mặt sông Hàn, view pháo hoa - chỉ 2.6 tỷ sở hữu ngay căn hộ giai đoạn 1 Peninsula","3,5 tỷ","62,7 m²","55,82 tr/m²",2,2,"Sơn Trà, Đà Nẵng"
"Chính chủ cần bán căn hộ 3PN, view hồ thoáng mát. Nội thất đầy đủ. Chỉ việc về ở. LH 0337 592 ***","7,5 tỷ",115 m²,"65,22 tr/m²",3,2,"Hoàng Văn Thụ, Hoàng Mai"
"Chính chủ bán nhanh căn hộ 2PN 1VS chung cư Thanh Bình Garden - giá nét 3,6 tỷ bao phí - full đồ","3,6 tỷ","51,3 m²","70,18 tr/m²",2,1,"Định Công, Hoàng Mai"
"Bán CHCC K35 Tân Mai. DT 90m2, 3PN 2WC. Căn góc cực thoáng. View hồ Đền Lừ","5,6 tỷ",90 m²,"62,22 tr/m²",3,2,"Tương Mai, Hoàng Mai"
"Em chủ nhà cấn bán gấp căn chung cư 56m2 ban công ĐN, thoáng LH 0976 084 ***","1,67 tỷ",56 m²,"29,82 tr/m²",2,2,"Hoàng Liệt, Hoàng Mai"
"Bán căn hộ 3 ngủ Hateco Hoàng Mai, View triệu đô, Sát Gamuda Central Residence, 79.5/86m2, 4.15 tỷ","4,15 tỷ",86 m²,"48,26 tr/m²",3,2,"Yên Sở, Hoàng Mai"
"Bán căn chung cư Helios 75 Tam Trinh, 2 ngủ, 2vs, 70m2, hơn 4 tỷ (Tiện ích ngập tràn)",Giá thỏa thuận,70 m²,N/A,2,2,"Mai Động, Hoàng Mai"
"Bán căn hộ tòa B Hateco Hoàng Mai DT 79,5 m2 2 ngủ 2 wc. Giá 4,5 tỷ LH 0983 873 ***","4,5 tỷ","79,5 m²","56,6 tr/m²",2,2,"Yên Sở, Hoàng Mai"
"Bán căn hộ chung cư Blugen Tứ Hiệp, Hoàng Mai 2PN, 2WC, 77m2 giá 3 tỷ 850, view đẹp, ở sướng","3,85 tỷ",77 m²,50 tr/m²,2,2,"Hoàng Liệt, Hoàng Mai"
"Bán chung cư 176 Định Công, Hoàng Mai 90m2, 3 ngủ, 2 vệ sinh, nội thất 450 triệu, giá 5 tỷ 800","5,8 tỷ",90 m²,"64,44 tr/m²",3,2,"Định Công, Hoàng Mai"
"Bán gấp căn hộ 2PN Đền Lừ I, 3,35 tỷ, 51m2 ở Hoàng Mai, Hà Nội giá cực chất","3,35 tỷ",51 m²,"65,69 tr/m²",2,2,"Hoàng Văn Thụ, Hoàng Mai"
Chủ cần bán gấp căn góc 3 ngủ toà vip 87 Lĩnh Nam. DT: 95m2 sổ đỏ chính chủ Lh: 0904 289 *** em Hà,"5,8 tỷ",95 m²,"61,05 tr/m²",3,2,"Mai Động, Hoàng Mai"
"Bán chung cư 113m2, 3 ngủ, 2 vệ sinh lô góc sáng thoáng giá 5.75 tỷ","5,75 tỷ",113 m²,"50,88 tr/m²",3,2,"Đại Kim, Hoàng Mai"
"Chuẩn bị ra mắt shophouse, biệt thự Phú Thị Riverside tại Phú Thị, Gia Lâm dự kiến từ 11,5 tỷ/căn",N/A,N/A,N/A,N/A,N/A,N/A
"Bán căn hộ cao cấp Feliz Homes, Q. Hoàng Mai - view hồ - full nội thất đẹp lung linh - 108m2-7.5tỷ","7,5 tỷ",108 m²,"69,44 tr/m²",3,2,"Hoàng Văn Thụ, Hoàng Mai"
"Chính chủ cần bán căn hộ cc tòa HH4B-Linh Đàm. DT 46m, 1 ngủ + gác xép, nội thất đầy đủ. Giá 1,9 tỷ","1,9 tỷ",46 m²,"41,3 tr/m²",2,1,"Hoàng Liệt, Hoàng Mai"
"Bán gấp chung cư Gelexia 63m2, 2 phòng ngủ, 2 vệ sinh, giá 3,85 tỷ","3,85 tỷ",63 m²,"61,11 tr/m²",2,2,"Yên Sở, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Hoàng Liệt, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Hoàng Liệt, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Hoàng Liệt, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Hoàng Liệt, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Đại Kim, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Hoàng Liệt, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Đại Kim, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Hoàng Liệt, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Đại Kim, Hoàng Mai"
"Em cần bán căn 2 ngủ 2VS tầng 20 chung cư VP5- Bán đảo Linh Đàm Hoàng Mai, giá 4.xxx tỷ","4,25 tỷ",72 m²,"59,03 tr/m²",2,2,"Hoàng Liệt, Hoàng Mai"
Bán căn hộ đẳng cấp hứng sân golf Ecopark Aqua Bay Lake 1 giá rẻ nhất hiện tại. Em Hương 0392 079 ***,"3,9 tỷ",77 m²,"50,65 tr/m²",2,2,"Văn Giang, Hưng Yên"
"Bán căn hộ CC 3PN, 2WC, 75m2 tại KĐTM Đại Kim - Định Công, 3,5 tỷ, Hoàng Mai, Hà Nội","3,5 tỷ",75 m²,"46,67 tr/m²",3,2,"Đại Kim, Hoàng Mai"
Bán căn hộ 2pn 2wc toà The Zen Gamuda Yên Sở Hoàng Mai Hà Nội giá tốt LH 0936 332 ***,Giá thỏa thuận,74 m²,N/A,2,2,"Yên Sở, Hoàng Mai"
"Giá nhỉnh 50tr/m2 dự án Melody Linh Đàm, rẻ nhất thị trường quận Hoàng Mai. LH 0369 337 ***",Giá thỏa thuận,67 m²,N/A,2,2,"Hoàng Liệt, Hoàng Mai"
"Mới - chỉ còn đúng 2 căn tại - chung cư mini Giải Phóng - Hoàng Mai 30 - 50m2, mới, ở ngay",600 triệu,30 m²,20 tr/m²,1,1,"Giáp Bát, Hoàng Mai"
"Căn hộ 5*, mặt sông Hàn, view pháo hoa - chỉ 2.6 tỷ sở hữu ngay căn hộ giai đoạn 1 Peninsula","3,5 tỷ","62,7 m²","55,82 tr/m²",2,2,"Sơn Trà, Đà Nẵng"
"Bán gấp CH đẹp tại Hà Nội Melody Residences, giá thỏa thuận, 89m2, 2PN+, 2WC",Giá thỏa thuận,89 m²,N/A,2,2,"Hoàng Liệt, Hoàng Mai"
"Bán chung cư Thành Bình, 55m2, 2PN, 2VS, view hồ, slot oto, nội thất 250tr, bao phí, giá 3 tỷ 800","3,8 tỷ",55 m²,"69,09 tr/m²",2,2,"Định Công, Hoàng Mai"
"Bán chung cư 176 Định Công, Hoàng Mai 69 m2, 2 ngủ, 2 VS, full nội thất, slot oto, 4 tỷ 500","4,5 tỷ",69 m²,"65,22 tr/m²",2,2,"Định Công, Hoàng Mai"
Cần bán nhanh căn 1 ngủ 46m 1.8x tỷ lh 0967 070 ***,"1,87 tỷ","45,5 m²","41,1 tr/m²",1,1,"Hoàng Liệt, Hoàng Mai"
"Bán gấp căn hộ Kim Văn Kim Lũ, 2PN, 2WC, 2,65 tỷ, 55m2 - nhà để lại đồ","2,65 tỷ",55 m²,"48,18 tr/m²",2,2,"Đại Kim, Hoàng Mai"
"Bán căn hộ 3PN, 2WC tại chung cư Hoàng Dương 83 Ngọc Hồi, 3,15 tỷ, 83m2, chính chủ, uy tín","3,15 tỷ",83 m²,"37,95 tr/m²",3,2,"Đại Kim, Hoàng Mai"
"Giảm giá kịch sàn! Chính chủ bán rẻ như cho CH - 2PN, tầng trung, nhà cực đẹp tòa HH4 Linh Đàm","2,39 tỷ",58 m²,"41,21 tr/m²",2,2,"Hoàng Liệt, Hoàng Mai"
"Bán CHCC CTI.1-1B tháp B, KĐT Vĩnh Hoàng - Hoàng Mai. DT 79m2 view cực đẹp","4,05 tỷ",79 m²,"51,27 tr/m²",2,1,"Hoàng Văn Thụ, Hoàng Mai"
"Bán nhanh căn hộ chung cư Vật tư du lịch South Tower, số 8 Trần Thủ Độ, Hoàng Mai",Giá thỏa thuận,90 m²,N/A,3,2,"Hoàng Liệt, Hoàng Mai"
"Giá rẻ giật mình! Sở hữu ngay CH - 60.4m2, tầng trung, full nội thất tại tòa CT12 Kim Văn Kim Lũ","2,9 tỷ","60,4 m²","48,01 tr/m²",2,N/A,"Đại Kim, Hoàng Mai"
"Gia đình chuyển đổi nhà cần bán gấp tầng trung full đồ CTI.1-1A, KDT Vĩnh Hoàng 79m2 LH 0961 579 ***","3,7 tỷ",79 m²,"46,84 tr/m²",2,N/A,"Hoàng Văn Thụ, Hoàng Mai"
"Căn hộ 3PN, 2WC giá ưu đãi tại Osaka Complex, Ngọc Hồi, Hoàng Liệt, Hoàng Mai, Hà Nội, 3,9 tỷ","3,9 tỷ",76 m²,"51,32 tr/m²",3,2,"Hoàng Liệt, Hoàng Mai"
"Chuẩn bị ra mắt shophouse, biệt thự Phú Thị Riverside tại Phú Thị, Gia Lâm dự kiến từ 11,5 tỷ/căn",N/A,N/A,N/A,N/A,N/A,N/A
Siêu phẩm - Cần bán căn Đại Kim building DT 103m2 - 3N 2vs - Giá chỉ 5.1 tỷ giá thương lượng,"5,1 tỷ",103 m²,"49,52 tr/m²",3,2,"Đại Kim, Hoàng Mai"
Bán căn hộ 76m2 - Toà Nơ3 Bán Đảo Linh Đàm. TK: 3PN - 2VS full mới đẹp long lanh. Nhận nhà ở luôn,"4,69 tỷ",76 m²,"61,71 tr/m²",3,2,"Hoàng Liệt, Hoàng Mai"
Chính chủ nhờ em bán căn hộ CT2TP khu đô thi Tây Nam Linh Đàm,"2,6 tỷ",38 m²,"68,42 tr/m²",2,1,"Hoàng Liệt, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Hoàng Liệt, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Hoàng Liệt, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Hoàng Liệt, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Hoàng Liệt, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Đại Kim, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Hoàng Liệt, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Đại Kim, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Hoàng Liệt, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Đại Kim, Hoàng Mai"
Bán nhanh chung cư Gelexia 885 Tam Trinh 70m2 2PN tầng trung view hồ giá đầu tư 4.1 tỷ có TL,"4,1 tỷ",70 m²,"58,57 tr/m²",2,2,"Yên Sở, Hoàng Mai"
Bán căn hộ đẳng cấp hứng sân golf Ecopark Aqua Bay Lake 1 giá rẻ nhất hiện tại. Em Hương 0392 079 ***,"3,9 tỷ",77 m²,"50,65 tr/m²",2,2,"Văn Giang, Hưng Yên"
"Gấp lắm luôn GD cần tiền bán nhanh căn 3 ngủ 2 vệ sinh, giá chỉ 2,3 tỷ","2,3 tỷ",70 m²,"32,86 tr/m²",3,2,"Hoàng Liệt, Hoàng Mai"
Cực hot căn hộ 2PN - 2VS với DT 66m2 full đồ giá chỉ 2.520tỷ. View thông thoáng. Nhận nhà ở luôn,"2,52 tỷ",66 m²,"38,18 tr/m²",2,2,"Hoàng Liệt, Hoàng Mai"
Bán CHCC HH Linh Đàm - 2 ngủ - 1VS - giá 1ty9 - tầng trung toà nhà mặt đường đi lại thuận tiện,"1,9 tỷ",48 m²,"39,58 tr/m²",2,1,"Hoàng Liệt, Hoàng Mai"
"Sổ đỏ chính chủ - CT2 Tây Nam Linh Đàm - 2 ngủ 2 vs - đầy đủ nội thất giá 2,9 tỷ. Lh E Trọng","2,9 tỷ",51 m²,"56,86 tr/m²",2,2,"Hoàng Liệt, Hoàng Mai"
"Căn hộ 5*, mặt sông Hàn, view pháo hoa - chỉ 2.6 tỷ sở hữu ngay căn hộ giai đoạn 1 Peninsula","3,5 tỷ","62,7 m²","55,82 tr/m²",2,2,"Sơn Trà, Đà Nẵng"
Siêu phẩm có 1 không hai - 2PN - 2VS - ful nội thất - 63m2 chung cư HH Linh Đàm. Đẹp 63m2,"2,65 tỷ",63 m²,"42,06 tr/m²",2,2,"Hoàng Liệt, Hoàng Mai"
"Siêu rẻ cho căn hộ 2PN - 1VS với DT 46m2 full nội thất, view thông thoáng. Giá chỉ 1.870tỷ","1,87 tỷ",46 m²,"40,65 tr/m²",2,1,"Hoàng Liệt, Hoàng Mai"
"Quá rẻ cho căn hộ tầng đẹp ở OCT1 - X1 - DN1, DT: 57m2. Với 2PN - 2VS, Giá chỉ 3.270tr view thoáng","3,27 tỷ",57 m²,"57,37 tr/m²",2,2,"Hoàng Liệt, Hoàng Mai"
Bán căn 2 ngủ 2 WC tại Bea Sky giá thật,"4,65 tỷ","74,1 m²","62,75 tr/m²",2,2,"Đại Kim, Hoàng Mai"
"Bán căn hộ CC South Tower, 4,36 tỷ, 83m2, 3PN, 2WC, Hoàng Mai, Hà Nội - giá đẹp nhất tòa","4,36 tỷ",83 m²,"52,53 tr/m²",3,2,"Hoàng Liệt, Hoàng Mai"
"Gia đình cần bán căn hộ 2PN, 78m2 tại chung cư Feliz Home, 279 Hoàng Mai","4,8 tỷ",78 m²,"61,54 tr/m²",2,2,"Hoàng Văn Thụ, Hoàng Mai"
"Hiếm có khó tìm! Căn hộ tòa CT2-X2 Bắc Linh Đàm, Hoàng Mai: 2PN-2WC-full nội thất-SDCC-2.9x tỷ","2,95 tỷ",47 m²,"62,77 tr/m²",2,2,"Hoàng Liệt, Hoàng Mai"
"1 căn duy nhất 76,3m2 full,2N 5,4x tỷ, tầng trung siêu đẹp, ban công hướng mát ,slot oto","5,46 tỷ","73,3 m²","74,49 tr/m²",2,2,"Hoàng Văn Thụ, Hoàng Mai"
Cần bán nhanh căn 2N + 1 The Zen Gamuda Gardens-5.6 tỷ - 0969 150 ***,"5,7 tỷ",75 m²,76 tr/m²,2,2,"Yên Sở, Hoàng Mai"
Bán nhanh căn 1n + 1 The Zen Gamuda Gardens - 0969 150 ***,"4,2 tỷ",54 m²,"77,78 tr/m²",1,N/A,"Yên Sở, Hoàng Mai"
Chỉ 3.5 tỷ sở hữu mới tinh căn 2N cách bến xe Nước Ngầm 5' di chuyển,Giá thỏa thuận,68 m²,N/A,2,2,"Hoàng Liệt, Hoàng Mai"
Quỹ căn đẹp Melody Linh Đàm ký trực tiếp CĐT HTLS 24 tháng tặng 1 cây vàng 0904 818 ***,"3,98 tỷ",75 m²,53 tr/m²,2,N/A,"Hoàng Liệt, Hoàng Mai"
"Chuẩn bị ra mắt shophouse, biệt thự Phú Thị Riverside tại Phú Thị, Gia Lâm dự kiến từ 11,5 tỷ/căn",N/A,N/A,N/A,N/A,N/A,N/A
Chính chủ bán căn 3PN diện tích 98m tòa B Vinaconex2 giá 6.5 tỷ,"6,5 tỷ",98 m²,"66,33 tr/m²",3,2,"Đại Kim, Hoàng Mai"
"Mình Bán căn hộ 3PN, 2WC. CC T&T Tower 120 Định Công. Giá siêu tốt 5,8 tỷ","5,8 tỷ",84 m²,"69,05 tr/m²",3,2,"Định Công, Hoàng Mai"
"Bán CC đẹp xuất sắc tại HH2 Linh Đàm, 2,13 tỷ, 46m2, 2PN, 1WC","2,13 tỷ",46 m²,"46,3 tr/m²",2,1,"Hoàng Liệt, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Hoàng Liệt, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Hoàng Liệt, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Hoàng Liệt, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Hoàng Liệt, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Đại Kim, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Hoàng Liệt, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Đại Kim, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Hoàng Liệt, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Đại Kim, Hoàng Mai"
"Rẻ nhất, chính chủ cần bán căn hộ 3PN T&T Định Công, chỉ 5.8 tỷ LH: 0969 029 ***","5,8 tỷ",90 m²,"64,44 tr/m²",3,2,"Định Công, Hoàng Mai"
Booking căn hộ cao cấp 65m2 tại Vinhomes Cổ Loa Đông Anh,Giá thỏa thuận,65 m²,N/A,2,2,"Đông Anh, Hà Nội"
Bán căn hộ OCT Đặng Xuân Bảng 65m hơn 3 tỷ 2 ngủ ở ngay KĐT Đại Kim,"3,56 tỷ",65 m²,"54,77 tr/m²",2,2,"Đại Kim, Hoàng Mai"
Em cần thanh khoản căn tầng 10 toà hh2b siêu đẹp,"2,13 tỷ",46 m²,"46,3 tr/m²",2,1,"Hoàng Liệt, Hoàng Mai"
"Bán CC The One Residence - Gamuda Garden, 5,2 tỷ, 81m2 ở Yên Sở, Hoàng Mai, Hà Nội giá siêu hời","5,3 tỷ",81 m²,"65,43 tr/m²",3,2,"Yên Sở, Hoàng Mai"
"Em cần bán căn hộ 3 ngủ 2VS, DT 76m2 tầng 16 chung cư HH2 Linh Đàm giá 3,09 tỷ, LH em Xuân","3,09 tỷ",76 m²,"40,66 tr/m²",3,2,"Hoàng Liệt, Hoàng Mai"
"Căn hộ 5*, mặt sông Hàn, view pháo hoa - chỉ 2.6 tỷ sở hữu ngay căn hộ giai đoạn 1 Peninsula","3,5 tỷ","62,7 m²","55,82 tr/m²",2,2,"Sơn Trà, Đà Nẵng"
"Bán căn hộ CT36 Định Công Hoàng Mai, Hà Nội. Diện tích: 56,1m2 sử dụng, 60m2 tim tường","3,63 tỷ",56 m²,"64,82 tr/m²",2,2,"Định Công, Hoàng Mai"
"Bán gấp CC 2PN, 48m2 tại HH3 Linh Đàm, 2,05 tỷ, Hoàng Mai, Hà Nội giá tốt ,nhà đẹp nhất thị trường","2,05 tỷ",48 m²,"42,71 tr/m²",2,1,"Hoàng Liệt, Hoàng Mai"
"Bán gấp CH 3PN, 80m2, 4,65 tỷ tại Tây Nam Hồ Linh Đàm, Hoàng Mai, Hà Nội","4,65 tỷ",80 m²,"58,12 tr/m²",3,2,"Hoàng Liệt, Hoàng Mai"
Bán gấp CC Gelexia Riverside 885 Tam Trinh 72m2 2PN giá nhỉnh 4 tỷ có TL,"4,12 tỷ",72 m²,"57,22 tr/m²",2,2,"Yên Sở, Hoàng Mai"
CƠ HỘI SỞ HỮU CĂN HỘ 2PN ĐẸP NHƯ MƠ TẠI HH3B LINH ĐÀM  VIEW SÂN BÓNG + GIÁ TỐT + Ở NGAY- CHỈ 2 TỶ,Giá thỏa thuận,47 m²,N/A,N/A,N/A,"Hoàng Liệt, Hoàng Mai"
Bán căn hộ 2 ngủ 2wc diện tích 57m2 full nội thất sổ đỏ chính chủ giá phù hợp nhất Linh Đàm,"3,3 tỷ",57 m²,"57,9 tr/m²",2,2,"Đại Kim, Hoàng Mai"
"Bán CHCC AZ Sky Định Công - DT 98m2, 3 ngủ 2VS, ban công Đông Nam mát mẻ","6,35 tỷ",98 m²,"64,8 tr/m²",3,2,"Định Công, Hoàng Mai"
"BÁN CĂN HỘ CT12 KIM VĂN KIM LŨ - 65M2, 2 NGỦ - NHÀ ĐẸP Ở NGAY + TẦNG TRUNG ĐẸP - CHỈ 2.X TỶ",Giá thỏa thuận,65 m²,N/A,N/A,N/A,"Đại Kim, Hoàng Mai"
"4 tỷ 450 bao phí căn 2 ngủ full đồ 74m tòa CT1 Gelexia 885 Tam Trinh, Hoàng Mai, Hà Nội. 0916 800 ***","4,45 tỷ",74 m²,"60,14 tr/m²",2,2,"Yên Sở, Hoàng Mai"
"Bán căn chung cư tầng trung, Đền Lừ, 3. X tỷ, 54m2, full đồ. Thang máy - có lốt để ô tô",Giá thỏa thuận,54 m²,N/A,2,1,"Hoàng Văn Thụ, Hoàng Mai"
"Bán căn hộ chung cư 57m2, 3,3 tỷ tại toà OCT1 X1 DN1 Bắc Linh Đàm,Hoàng Mai, Hà Nội, view đẹp Hot!","3,3 tỷ",57 m²,"57,9 tr/m²",2,2,"Hoàng Liệt, Hoàng Mai"
"Em cần bán 3 ngủ nhà đẹp, view sông Hồng cầu Vĩnh Tuy, nội thất mới đẹp. LH 0968 602 ***","6,15 tỷ",93 m²,"66,13 tr/m²",3,2,"Mai Động, Hoàng Mai"
"Chuẩn bị ra mắt shophouse, biệt thự Phú Thị Riverside tại Phú Thị, Gia Lâm dự kiến từ 11,5 tỷ/căn",N/A,N/A,N/A,N/A,N/A,N/A
Vị trí đắc địa - bán căn VP5 Linh Đàm - DT 45m2 - Giá chỉ 2.7 tỷ(giá thương lượng),"2,7 tỷ",45 m²,60 tr/m²,1,1,"Hoàng Liệt, Hoàng Mai"
"Em cần bán căn hộ 3 ngủ 2vs dt 76m tầng trung chung cư Linh Đàm giá 3,25 tỷ lh em Xuân","3,25 tỷ",76 m²,"42,76 tr/m²",3,2,"Hoàng Liệt, Hoàng Mai"
Chính chủ nhờ bán căn hộ 76m gấp,3 tỷ,76 m²,"39,47 tr/m²",3,2,"Hoàng Liệt, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Hoàng Liệt, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Hoàng Liệt, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Hoàng Liệt, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Hoàng Liệt, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Đại Kim, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Hoàng Liệt, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Đại Kim, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Hoàng Liệt, Hoàng Mai"
N/A,N/A,N/A,N/A,N/A,N/A,"Đại Kim, Hoàng Mai"
"Bán căn hộ tòa A Hateco Hoàng Mai DT 90m2 3 ngủ 2 wc.Đầy đủ nội thất ,GIÁ 4,88 tỷ LH0983 873 ***","4,88 tỷ",90 m²,"54,22 tr/m²",2,2,"Yên Sở, Hoàng Mai"
Booking căn hộ cao cấp 65m2 tại Vinhomes Cổ Loa Đông Anh,Giá thỏa thuận,65 m²,N/A,2,2,"Đông Anh, Hà Nội"
Bán nhà Bắc gần trường bingeet Linh Đàm diện tích 83m căn góc tk 3 ngủ 2 Vs nhà đẹp full Nội thất,"4,65 tỷ",83 m²,"56,02 tr/m²",3,2,"Đại Kim, Hoàng Mai"
"Bán chung cư Định Công, Hoàng Mai 86m2, 3PN, 2 vệ sinh, nội thất 400 triệu, slot oto, 5 tỷ 580","5,58 tỷ",86 m²,"64,88 tr/m²",3,2,"Định Công, Hoàng Mai"
"Cực rẻ 2,92 tỷ trung tâm Hà Nội - 2 phòng ngủ cực đẹp - chủ tặng lại toàn bộ nội thất - vị trí đẹp","2,92 tỷ",61 m²,"47,87 tr/m²",2,2,"Đại Kim, Hoàng Mai"
Chung cư Mandarin Garden 2 - Tân Mai - lô góc - vị trí đẹp - an sinh đỉnh - tiện ích vô biên,"10,3 tỷ",129 m²,"79,84 tr/m²",3,2,"Tân Mai, Hoàng Mai"
Hàng độc tại Melody Linh Đàm: VP Bank bảo lãnh giá chỉ 56tr/m2,4 tỷ,68 m²,"58,82 tr/m²",2,2,"Hoàng Mai, Hà Nội"
nhà đệp đón tết - 2.65 tỷ nhận ngay căn 2 ngủ 2 vs tầng đẹp tại kim văn kim lũ,"2,65 tỷ","54,3 m²","48,8 tr/m²",2,2,"Đại Kim, Hoàng Mai"
nhà đẹp giá rẻ đón tết-chỉ với 2.15 tỷ có ngay căn 45m2 1 ngủ Kim Văn Kim Lũ,"2,15 tỷ",45 m²,"47,78 tr/m²",1,1,"Đại Kim, Hoàng Mai"
Nhà đẹp giá rẻ đón tết - căn 2 ngủ 2 vs 54.2m2 giá chỉ có 2.6x tỷ,"2,63 tỷ","54,2 m²","48,52 tr/m²",2,2,"Đại Kim, Hoàng Mai"
Bán căn 60.5m2 2 ngủ Kim Văn Kim Lũ giá chỉ 2.85 tỷ,"2,85 tỷ","60,5 m²","47,11 tr/m²",2,1,"Đại Kim, Hoàng Mai"
Cần tiền bán gấp căn 2 ngủ toà Trung rice city có sổ giá tốt,"4,2 tỷ",68 m²,"61,76 tr/m²",2,2,"Hoàng Liệt, Hoàng Mai"
Cần bán gấp căn 2 ngủ ở tòa B Helios 75 Tam Trinh,"4,8 tỷ",68 m²,"70,59 tr/m²",2,2,"Mai Động, Hoàng Mai"
"Bán chung cư Định Công, Hoàng Mai 80m2, 2 ngủ, 2 VS, nội thất đẹp, slot oto, 5 tỷ 580","5,58 tỷ",80 m²,"69,75 tr/m²",2,2,"Định Công, Hoàng Mai"
"Bán căn hộ CC chung cư Bea Sky - Đại Lộ Chu Văn An, Nguyễn Xiển, Hoàng Mai 67m2, 2PN","4,1 tỷ",67 m²,"61,19 tr/m²",2,2,"Đại Kim, Hoàng Mai"
Em cần bán căn 2 ngủ-80m2 - BC mát-nhà full đồ đẹp giá 4.3 tỷ CC mới Thông Tấn Xã LH: 0815 845 ***,"4,3 tỷ",80 m²,"53,75 tr/m²",2,2,"Đại Kim, Hoàng Mai"
"Cần bán căn 2 ngủ 74m2 CT1 Gelexia 885 Tam Trinh - Yên Sở - Hoàng Mai - HN. 4,5tỷ. 0916 800 *** emThu","4,5 tỷ",74 m²,"60,81 tr/m²",2,2,"Yên Sở, Hoàng Mai"
"Bán căn CT2A - Gelexia 885 Tam Trinh - Hoàng Mai - HN. 68m2, 2 ngủ 4.2 tỷ bao phí. 0916 800 *** emThu","4,2 tỷ",70 m²,60 tr/m²,2,2,"Yên Sở, Hoàng Mai"
Bán CHCC toà Hồng Hà Tower 89 Thịnh Liệt - Hoàng Mai DT 60m2 2PN 2WC. Căn góc cực thoáng,"3,55 tỷ",60 m²,"59,17 tr/m²",2,2,"Thịnh Liệt, Hoàng Mai"
"Chuẩn bị ra mắt shophouse, biệt thự Phú Thị Riverside tại Phú Thị, Gia Lâm dự kiến từ 11,5 tỷ/căn",N/A,N/A,N/A,N/A,N/A,N/A
"Bán căn 70m CT2b Gelexia 885 Tam Trinh, Hoàng Mai, Hà Nội. 2 ngủ căn góc vuông vắn, view Gamuda",Giá thỏa thuận,70 m²,N/A,2,2,"Yên Sở, Hoàng Mai"
